log_mono_ns,lat,lon,speed_mps,actual_steer_angle_deg
3610000000.0,35.18233075065824,-97.43559246236816,0.020202632946218428,1.6
3620000000.0,35.18233067878383,-97.43559252893115,0.022912402459171973,1.6
3630000000.0,35.18233064060629,-97.43559258099143,0.02815313695165119,1.6
3640000000.0,35.182330602428756,-97.4355926330517,0.03339387144413041,1.6
3650000000.0,35.18233056425122,-97.43559268511197,0.03863460593660963,1.6
3660000000.0,35.18233052607368,-97.43559273717226,0.043875340429088854,1.6
3670000000.0,35.182330487896145,-97.43559278923253,0.04911607492156807,1.58235128660022
3680000000.0,35.182330449718606,-97.4355928412928,0.05435680941404729,1.5
3690000000.0,35.18233041154107,-97.43559289335309,0.05959754390652651,1.5
3700000000.0,35.182330373363534,-97.43559294541336,0.06483827839900573,1.5
3710000000.0,35.182330335186,-97.43559299747363,0.07007901289148495,1.5103532780064886
3720000000.0,35.18233029700846,-97.4355930495339,0.07531974738396417,1.5905464087270655
3730000000.0,35.18233025883093,-97.4355931015942,0.0805604818764434,1.6189254587792092
3740000000.0,35.18233022065339,-97.43559315365447,0.08580121636892261,1.6934824856597015
3750000000.0,35.18233018247586,-97.43559320571474,0.09104195086140184,1.7
3760000000.0,35.18233014429832,-97.43559325777501,0.09628268535388106,1.7
3770000000.0,35.18233010612079,-97.4355933098353,0.10152341984636028,1.7
